id,title,description,link,image_link,availability,price,google_product_category,brand,gtin,mpn,identifier_exists,condition,item_group_id
4764,VERVE-104,"Semi-precious Stones: Clear Quartz, Hematite Other materials: Brass caps, Stainless Steel charms Chain: Leather Length: 53cm",https://www.precious-joy.com/product/verve-104/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=4764,https://www.precious-joy.com/wp-content/uploads/VERVE-104c.jpg,"in stock","55 EUR",,,verve-104,,,New,
4760,LAVISH-105,"Semi-precious Stones: Howlite, Hematite, Rain Flower Other materials: Brass Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 37cm",https://www.precious-joy.com/product/lavish-105/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=4760,https://www.precious-joy.com/wp-content/uploads/LAVISH-105b.jpg,"in stock","125 EUR",,,lavish-105,,,New,
4758,LAVISH-107,"Semi-precious Stones: Coral, Quartz, Cat’s Eye Other materials: Brass Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 42cm",https://www.precious-joy.com/product/lavish-107/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=4758,https://www.precious-joy.com/wp-content/uploads/LAVISH-107c.jpg,"in stock","120 EUR",,,lavish-107,,,New,
4747,FELICITY-105,"Semi-precious Stones: Jasper, Hematite Other materials: Glass, Brass Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 27cm",https://www.precious-joy.com/product/felicity-105/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=4747,https://www.precious-joy.com/wp-content/uploads/FELICITY-105a.jpg,"in stock","65 EUR",,,felicity-105,,,New,
4738,EUPHORIA-100,"Semi-precious Stones: Black Onyx, Hematite, Mother of Pearl Other materials: Brass, Glass Chain: Black Iron Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 24cm",https://www.precious-joy.com/product/euphoria-100/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=4738,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-100a.jpg,"in stock","105 EUR",,,euphoria-100,,,New,
4731,EUPHORIA-103,"Semi-precious Stones: Hematite, Mother of Pearl, Black Onyx Other materials: Brass, Glass Chain: Diamond-cut black and gold Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 39cm",https://www.precious-joy.com/product/euphoria-103/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=4731,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-103c.jpg,"in stock","85 EUR",,,euphoria-103,,,New,
4726,LAVISH-101,"Semi-precious Stones: Black Onyx, Hematite, Howlite, Lava Other materials: Glass, Brass, Wood Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 26cm",https://www.precious-joy.com/product/lavish-101/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=4726,https://www.precious-joy.com/wp-content/uploads/LAVISH-101a.jpg,"in stock","140 EUR",,,lavish-101,,,New,
3263,LAVISH-303,"Semi-precious Stones: Hematite, Rose Quartz Other materials: Glass, Wood, Stainless Steel charms Bracelet: 18K Gold-Plated Stainless-Steel Memory Wire",https://www.precious-joy.com/product/lavish-303/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=3263,https://www.precious-joy.com/wp-content/uploads/LAVISH-303a.jpg,"in stock","90 EUR",,,lavish-303,,,New,
3257,FELICITY-301,"Semi-precious Stones: Hematite, Howlite, Jade Clasp: 18K Gold-Plated Brass",https://www.precious-joy.com/product/felicity-301/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=3257,https://www.precious-joy.com/wp-content/uploads/FELICITY-301a.jpg,"in stock","75 EUR",,,felicity-301,,,New,
3253,LAVISH-305,"Semi-precious Stones: Hematite, Marble, Jade Other materials: Glass, Stainless Steel charms Bracelet: 18K Gold-Plated Stainless-Steel Memory Wire",https://www.precious-joy.com/product/lavish-305/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=3253,https://www.precious-joy.com/wp-content/uploads/LAVISH-305a.jpg,"in stock","85 EUR",,,lavish-305,,,New,
3248,LAVISH-301,"Semi-precious Stones: Hematite, Marble, Jasper, Howlite Other materials: Wood, Aluminum and Stainless-Steel charms Bracelet: 18K Gold-Plated Stainless-Steel Memory Wire",https://www.precious-joy.com/product/lavish-301/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=3248,https://www.precious-joy.com/wp-content/uploads/LAVISH-301a.jpg,"in stock","100 EUR",,,lavish-301,,,New,
3241,LAVISH-304,"Semi-precious Stones: Hematite, Howlite, Lava, Jasper Other materials: Glass, Stainless Steel and Aluminum charms Bracelet: 18K Gold-Plated Stainless-Steel Memory Wire",https://www.precious-joy.com/product/lavish-304/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=3241,https://www.precious-joy.com/wp-content/uploads/LAVISH-304a.jpg,"in stock","85 EUR",,,lavish-304,,,New,
3236,BLISS-300,"Semi-precious Stones: Hematite, Dalmatian Jasper, Turquoise Other materials: Glass Clasp: Gold-plated Brass",https://www.precious-joy.com/product/bliss-300/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=3236,https://www.precious-joy.com/wp-content/uploads/BLISS-300.jpg,"in stock","70 EUR",,,bliss-300,,,New,
3222,LAVISH-300,"Semi-precious Stones: Hematite, Dalmatian Jasper, Turquoise Other materials: Glass, Wood, Aluminum and Stainless-Steel charms Bracelet: 18K Gold-Plated Stainless-Steel Memory Wire",https://www.precious-joy.com/product/lavish-300/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=3222,https://www.precious-joy.com/wp-content/uploads/LAVISH-300a.jpg,"in stock","120 EUR",,,lavish-300,,,New,
2812,GRACE-205,"Semi-precious Stones: Mother of Pearl Other materials: Brass, Silk tassels Studs & Ear Nuts: 18K Gold-Plated Stainless Steel Length: 10cm",https://www.precious-joy.com/product/grace-205/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2812,https://www.precious-joy.com/wp-content/uploads/GRACE-205a.jpg,"in stock","50 EUR",,,grace-205,,,New,
2792,LAVISH-201,"Semi-precious Stones: Goldstone, Hematite Other materials: Brass Hooks: 18K Gold-Plated Brass Length: 8cm",https://www.precious-joy.com/product/lavish-201/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2792,https://www.precious-joy.com/wp-content/uploads/LAVISH-201b.jpg,"in stock","115 EUR",,,lavish-201,,,New,
2790,GLEE-202,"Semi-precious Stones: Lapis Lazouli Other materials: 18K Gold-Plated Stainless-Steel Memory Wire Studs and Ear Nuts: 18K Gold-Plated Brass Length: 7cm",https://www.precious-joy.com/product/glee-202/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2790,https://www.precious-joy.com/wp-content/uploads/GLEE-202a.jpg,"in stock","50 EUR",,,glee-202,,,New,
2788,GLEE-204,"Semi-precious Stones: Lapis Lazouli Other materials: Brass, Silk tassels Studs and Ear Nuts: 18K Gold-Plated Stainless Steel Length: 8,5cm",https://www.precious-joy.com/product/glee-204/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2788,https://www.precious-joy.com/wp-content/uploads/GLEE-204a.jpg,"in stock","45 EUR",,,glee-204,,,New,
2782,FELICITY-201,"Semi-precious Stones: Kambaba Jasper Other materials: Brass Hooks: 18K Gold-Plated Brass Length: 8,5cm",https://www.precious-joy.com/product/felicity-201/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2782,https://www.precious-joy.com/wp-content/uploads/FELICITY-201a.jpg,"in stock","75 EUR",,,felicity-201,,,New,
2760,LAVISH-204,"Semi-precious Stones: Hematite Other materials: Brass, Ostrich feathers Hooks: 18K Gold-Plated Brass Length: 15cm",https://www.precious-joy.com/product/lavish-204/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2760,https://www.precious-joy.com/wp-content/uploads/LAVISH-204b.jpg,"in stock","100 EUR",,,lavish-204,,,New,
2762,EUPHORIA-202,"Semi-precious Stones: Black Onyx, Hematite Other materials: Glass Studs: 18K Gold-Plated Brass Ear Nuts: 18K Gold-Plated Stainless Steel Length: 7cm",https://www.precious-joy.com/product/euphoria-202/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2762,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-202a.jpg,"out of stock","70 EUR",,,euphoria-202,,,New,
2765,EUPHORIA-201,"Semi-precious Stones: Howlite, Hematite Other materials: Enameled Brass Hooks: Enameled Brass Length: 8cm",https://www.precious-joy.com/product/euphoria-201/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2765,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-201a.jpg,"in stock","75 EUR",,,euphoria-201,,,New,
2758,EUPHORIA-203,"Semi-precious Stones: Hematite Hoops: 18K Gold-Plated Stainless Steel Length: 7cm",https://www.precious-joy.com/product/euphoria-203/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2758,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-203a.jpg,"in stock","50 EUR",,,euphoria-203,,,New,
2756,EUPHORIA-207,"Semi-precious Stones: Hematite Other materials: Wood Hoops: 18K Gold-Plated Stainless Steel Length: 4cm",https://www.precious-joy.com/product/euphoria-207/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2756,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-207a.jpg,"in stock","40 EUR",,,euphoria-207,,,New,
2754,EUPHORIA-206,"Semi-precious Stones: Hematite, Howlite Hoops: 18K Gold-Plated Stainless Steel Length: 4cm",https://www.precious-joy.com/product/euphoria-206/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2754,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-206a.jpg,"in stock","40 EUR",,,euphoria-206,,,New,
2732,DELIGHT-201,"Semi-precious Stones: Black Onyx, Malachite, Howlite Studs and Ear Nuts: 18K Gold-Plated Stainless Steel Length: 7,5cm",https://www.precious-joy.com/product/delight-201/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2732,https://www.precious-joy.com/wp-content/uploads/DELIGHT-201a.jpg,"in stock","80 EUR",,,delight-201,,,New,
2708,LAVISH-203,"Semi-precious Stones: Hematite, Howlite Other materials: Brass Studs & Ear Nuts: Black Plating Stainless Steel Length: 8,5cm",https://www.precious-joy.com/product/lavish-203/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2708,https://www.precious-joy.com/wp-content/uploads/LAVISH-203a.jpg,"in stock","105 EUR",,,lavish-203,,,New,
2698,GRACE-203,"Semi-precious Stones: Mother of Pearl Other materials: Brass Hooks: 18K Gold-Plated Brass Length: 9cm",https://www.precious-joy.com/product/grace-203/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2698,https://www.precious-joy.com/wp-content/uploads/GRACE-203a.jpg,"in stock","75 EUR",,,grace-203,,,New,
2194,DELIGHT-105,"Semi-precious Stones: Malachite, Hematite, Marble Other materials: Brass Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 42cm",https://www.precious-joy.com/product/delight-105/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2194,https://www.precious-joy.com/wp-content/uploads/DELIGHT-105b.jpg,"in stock","70 EUR",,,delight-105,,,New,
2188,DELIGHT-106,"Semi-precious Stones: Serpentine, Mother of Pearl, Black Onyx, Hematite, Aventurine, Lava Other materials: Brass, Acrylic Necklace: 18K Gold-Plated Stainless-Steel Memory Wire Length: 17cm",https://www.precious-joy.com/product/delight-106/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2188,https://www.precious-joy.com/wp-content/uploads/DELIGHT-106a.jpg,"in stock","65 EUR",,,delight-106,,,New,
2183,DELIGHT-104,"Semi-precious Stones: Howlite Other materials: Brass, Bronze, Silk tassels Chain: Black and gold Iron Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 43cm",https://www.precious-joy.com/product/delight-104/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2183,https://www.precious-joy.com/wp-content/uploads/DELIGHT-104b.jpg,"in stock","75 EUR",,,delight-104,,,New,
2180,DELIGHT-103,"Semi-precious Stones: Hematite, Howlite Other materials: Glass, Brass, Bronze, Ostrich feathers Chain: Diamond-cut black and gold Bronze Extension chain & Clasp: 15cm, 18K Gold-Plated Stainless Steel Length: 38cm",https://www.precious-joy.com/product/delight-103/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2180,https://www.precious-joy.com/wp-content/uploads/DELIGHT-103c-scaled.jpg,"in stock","75 EUR",,,delight-103,,,New,
2167,DELIGHT-101,"Semi-precious Stones: Hematite, Dalmatian Jasper, Black Onyx, Howlite Other materials: Brass Extension chain & Clasp: 15cm, 18K Gold-Plated Stainless Steel Length: 20cm",https://www.precious-joy.com/product/delight-101/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2167,https://www.precious-joy.com/wp-content/uploads/DELIGHT-101a.jpg,"in stock","90 EUR",,,delight-101,,,New,
2153,DELIGHT-102,"Semi-precious Stones: Hematite Other materials: Acrylic Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 26cm",https://www.precious-joy.com/product/delight-102/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2153,https://www.precious-joy.com/wp-content/uploads/DELIGHT-102b.jpg,"in stock","80 EUR",,,delight-102,,,New,
2143,DELIGHT-107,"Semi-precious Stones: Hematite, Malachite Other materials: Wood, Brass, Stainless Steel Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 25cm",https://www.precious-joy.com/product/delight-107/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2143,https://www.precious-joy.com/wp-content/uploads/DELIGHT-107b-scaled.jpg,"in stock","60 EUR",,,delight-107,,,New,
2090,GLEE-100,"Semi-precious Stones: Goldstone, Dalmatian Jasper, Hematite Other materials: Wood Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 20cm",https://www.precious-joy.com/product/glee-106/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2090,https://www.precious-joy.com/wp-content/uploads/GLEE-100b-scaled.jpg,"in stock","95 EUR",,,glee-100,,,New,
2072,GRACE-104,"Semi-precious Stones: Rhodonite Other materials: Brass Chain: Gunmetal Aluminum net Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 16cm",https://www.precious-joy.com/product/grace-104/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2072,https://www.precious-joy.com/wp-content/uploads/GRACE-104a-scaled.jpg,"in stock","50 EUR",,,grace-104,,,New,
2070,GRACE-105,"Semi-precious Stones: Jasper, Hematite Other materials: Brass Chain: Gunmetal Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 16cm",https://www.precious-joy.com/product/grace-105/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2070,https://www.precious-joy.com/wp-content/uploads/GRACE-105a-scaled.jpg,"in stock","40 EUR",,,grace-105,,,New,
2038,EUPHORIA-108,"Semi-precious Stones: Serpentine Chain: Gunmetal Aluminum net Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 16cm",https://www.precious-joy.com/product/euphoria-108/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2038,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-108a-scaled.jpg,"in stock","55 EUR",,,euphoria-108,,,New,
2029,FELICITY-106,"Semi-precious Stones: Hematite, Obsidian Other materials: Glass, Brass, Rubber Necklace: 18K Gold-Plated Stainless-Steel Memory Wire Length: 13cm",https://www.precious-joy.com/product/felicity-106/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=2029,https://www.precious-joy.com/wp-content/uploads/FELICITY-106a-scaled.jpg,"in stock","45 EUR",,,felicity-106,,,New,
1989,LAVISH-106,"Semi-precious Stones: Dalmatian Jasper, Hematite, Lapis Lazouli, Goldstone Other materials: Wood Chain: Blue Aluminum net Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 30cm",https://www.precious-joy.com/product/lavish-106/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1989,https://www.precious-joy.com/wp-content/uploads/LAVISH-106b.jpg,"in stock","120 EUR",,,lavish-106,,,New,
1979,BLISS-108,"Semi-precious Stones: Hematite, Howlite Chain: Black and gold Iron Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 21cm",https://www.precious-joy.com/product/bliss-108/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1979,https://www.precious-joy.com/wp-content/uploads/BLISS-108c-scaled.jpg,"in stock","60 EUR",,,bliss-108,,,New,
1895,BLISS-106,"Semi-precious Stones: Hematite, Turquoise Other materials: Wood Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 21cm",https://www.precious-joy.com/product/bliss-106/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1895,https://www.precious-joy.com/wp-content/uploads/BLISS-106a-scaled.jpg,"in stock","70 EUR",,,bliss-106,,,New,
1887,BLISS-105,"Semi-precious Stones: Hematite, Turquoise, Howlite Other materials: Rubber, Brass, Glass Necklace: 18K Gold-Plated Stainless-Steel Memory Wire Extension chain & Clasp: 8cm, 18K Gold Plated Stainless Steel Length: 17cm",https://www.precious-joy.com/product/bliss-105/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1887,https://www.precious-joy.com/wp-content/uploads/BLISS-105a-scaled.jpg,"in stock","70 EUR",,,bliss-105,,,New,
1885,BLISS-102,"Semi-precious Stones: Hematite, Dalmatian Agate, Howlite Other materials: Wood, Brass Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 25cm",https://www.precious-joy.com/product/bliss-102/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1885,https://www.precious-joy.com/wp-content/uploads/BLISS-102b-scaled.jpg,"in stock","75 EUR",,,bliss-102,,,New,
1748,BLISS-104,"Semi-precious Stones: Hematite, Dalmatian Agate, Turquoise Other materials: Glass, Brass, Silk Tassel Chain: Diamond-cut black and gold Bronze Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 47cm",https://www.precious-joy.com/product/bliss-104/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1748,https://www.precious-joy.com/wp-content/uploads/BLISS-104c-scaled.jpg,"in stock","70 EUR",,,bliss-104,,,New,
1773,BLISS-107,"Semi-precious Stones: Hematite, Howlite Other materials: Glass, Brass, Silk Tassel Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 42cm",https://www.precious-joy.com/product/bliss-107/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1773,https://www.precious-joy.com/wp-content/uploads/BLISS-107c.jpg,"in stock","65 EUR",,,bliss-107,,,New,
1765,LAVISH-102,"Semi-precious Stones: Jasper, Mother of Pearl Other materials: Brass Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 32cm",https://www.precious-joy.com/product/lavish-102/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1765,https://www.precious-joy.com/wp-content/uploads/LAVISH-102a-scaled.jpg,"in stock","130 EUR",,,lavish-102,,,New,
1758,GRACE-103,"Semi-precious Stones: Mother of Pearl Other materials: Brass, Silk tassels Chain: Black and gold Iron Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 40cm",https://www.precious-joy.com/product/grace-103/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1758,https://www.precious-joy.com/wp-content/uploads/GRACE-103a-scaled.jpg,"in stock","70 EUR",,,grace-103,,,New,
1755,GRACE-101,"Semi-precious Stones: Rose Quartz, iridescent Labradorite, Hematite Other materials: Brass, Polymer Clay, Silk tassels Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 40cm",https://www.precious-joy.com/product/grace-101/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1755,https://www.precious-joy.com/wp-content/uploads/GRACE-101b-scaled.jpg,"in stock","95 EUR",,,grace-101,,,New,
1745,GRACE-102,"Semi-precious Stones: Jasper, Hematite Other materials: Brass, Silk tassels Chain: Nude Bronze Extension chain & Clasp: 8cm, 18K Gold-Plated Stainless Steel Length: 40cm",https://www.precious-joy.com/product/grace-102/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1745,https://www.precious-joy.com/wp-content/uploads/GRACE-102c-scaled.jpg,"in stock","75 EUR",,,grace-102,,,New,
1735,FELICITY-100,"Semi-precious Stones: Hematite, Turquoise, Jade Chain: Gold-plated Aluminum Extension chain: 13cm, Gold-plated Aluminum Clasp: 18K Gold-Plated Stainless Steel Length: 42cm",https://www.precious-joy.com/product/felicity-100/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1735,https://www.precious-joy.com/wp-content/uploads/FELICITY-100a.jpg,"in stock","95 EUR",,,felicity-100,,,New,
1732,FELICITY-101,"Semi-precious Stones: Hematite, Black Onyx, Kambaba Jasper Other materials: Wood Chain: Diamond-cut black and gold Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 45cm",https://www.precious-joy.com/product/felicity-101/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1732,https://www.precious-joy.com/wp-content/uploads/FELICITY-101b.jpg,"in stock","90 EUR",,,felicity-101,,,New,
1724,FELICITY-102,"Semi-precious Stones: Hematite, Black Onyx, Dalmatian Jasper, Jade Other materials: Brass Chain: Black and gold Iron Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 45cm",https://www.precious-joy.com/product/felicity-102/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1724,https://www.precious-joy.com/wp-content/uploads/FELICITY-102c.jpg,"in stock","90 EUR",,,felicity-102,,,New,
1706,EUPHORIA-107,"Semi-precious Stones: Clear Quartz Other materials: Glass, Brass, Silk tassels Chain: Black Iron Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 45cm",https://www.precious-joy.com/product/euphoria-107/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1706,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-107b.jpg,"in stock","65 EUR",,,euphoria-107,,,New,
1508,EUPHORIA-106,"Semi-precious Stones: Hematite, Mother of Pearl Other materials: Brass, Aluminum, Ostrich feathers Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 47cm",https://www.precious-joy.com/product/euphoria-106/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1508,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-106b.jpg,"in stock","70 EUR",,,euphoria-106,,,New,
1568,EUPHORIA-104,"Semi-precious Stones: Hematite Chain: Gunmetal Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 42cm",https://www.precious-joy.com/product/euphoria-104/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1568,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-104a.jpg,"in stock","80 EUR",,,euphoria-104,,,New,
1561,EUPHORIA-105,"Semi-precious Stones: Jade, Hematite, Lava Chain: Handmade 18K Gold-Plated Stainless Steel Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 30cm",https://www.precious-joy.com/product/euphoria-105/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1561,https://www.precious-joy.com/wp-content/uploads/EUPHORIA-105a.jpg,"in stock","75 EUR",,,euphoria-105,,,New,
1555,GLEE-102,"Semi-precious Stones: Goldstone Other materials: Brass Chain: Gunmetal Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 20cm",https://www.precious-joy.com/product/glee-100/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1555,https://www.precious-joy.com/wp-content/uploads/GLEE-102b.jpg,"in stock","70 EUR",,,glee-102,,,New,
1551,FELICITY-104,"Semi-precious Stones: Hematite, Obsidian Other materials: Brass, Silk tassel Chain: Black and gold Iron Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 45cm",https://www.precious-joy.com/product/felicity-104/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1551,https://www.precious-joy.com/wp-content/uploads/FELICITY-104c-scaled.jpg,"in stock","75 EUR",,,felicity-104,,,New,
1547,GLEE-103,"Semi-precious Stones: Goldstone, Hematite Other materials: Brass Chain: Gunmetal Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 20cm",https://www.precious-joy.com/product/glee-101/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1547,https://www.precious-joy.com/wp-content/uploads/GLEE-103a.jpg,"in stock","65 EUR",,,glee-103,,,New,
1543,GLEE-104,"Semi-precious Stones: Goldstone, Hematite Other materials: Brass Chain: Gunmetal Bronze Extension chain & Clasp: 10cm, 18K Gold-Plated Stainless Steel Length: 23cm",https://www.precious-joy.com/product/glee-102/?utm_source=Pinterest&amp;utm_campaign=Pin&amp;utm_medium=cpc&amp;utm_term=1543,https://www.precious-joy.com/wp-content/uploads/GLEE-104b.jpg,"in stock","50 EUR",,,glee-104,,,New,
